customer_id,customer_name,customer_email,signup_at,metadata_super,region_raw,marketing_source_raw
3194,Customer 3194,user_3194@example.com,2024-10-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3194""}",APAC,referral
3195,Customer 3195,user_3195@example.com,2024-04-16T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3195""}",US,paid_social
3196,Customer 3196,user_3196@example.com,2024-10-17T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3196""}",EMEA,organic
3197,Customer 3197,user_3197@example.com,2024-05-22T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3197""}",US,organic
3198,Customer 3198,user_3198@example.com,2024-03-31T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3198""}",APAC,paid_social
3199,Customer 3199,user_3199@example.com,2024-09-11T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3199""}",US,organic
3200,Customer 3200,user_3200@example.com,2024-05-19T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3200""}",EMEA,google_ads
3201,Customer 3201,user_3201@example.com,2024-07-23T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3201""}",US,referral
3202,Customer 3202,user_3202@example.com,2024-08-29T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3202""}",EMEA,organic
3203,Customer 3203,user_3203@example.com,2024-07-23T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3203""}",US,organic
3204,Customer 3204,user_3204@example.com,2024-03-31T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3204""}",APAC,referral
3205,Customer 3205,user_3205@example.com,2024-09-23T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3205""}",None,referral
3206,Customer 3206,user_3206@example.com,2024-12-22T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3206""}",APAC,organic
3207,Customer 3207,user_3207@example.com,2024-10-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3207""}",APAC,paid_social
3208,Customer 3208,user_3208@example.com,2024-10-19T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3208""}",EMEA,paid_social
3209,Customer 3209,user_3209@example.com,2024-10-30T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3209""}",None,paid_social
3210,Customer 3210,user_3210@example.com,2024-12-28T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3210""}",None,referral
3211,Customer 3211,user_3211@example.com,2024-09-26T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3211""}",None,paid_social
3212,Customer 3212,user_3212@example.com,2024-08-15T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3212""}",EMEA,referral
3213,Customer 3213,user_3213@example.com,2024-03-03T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3213""}",APAC,paid_social
3214,Customer 3214,user_3214@example.com,2024-10-22T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3214""}",EMEA,referral
3215,Customer 3215,user_3215@example.com,2024-10-29T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3215""}",EMEA,referral
3216,Customer 3216,user_3216@example.com,2024-05-02T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3216""}",EMEA,organic
3217,Customer 3217,user_3217@example.com,2024-06-22T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3217""}",US,google_ads
3218,Customer 3218,user_3218@example.com,2024-06-08T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3218""}",None,referral
3219,Customer 3219,user_3219@example.com,2024-06-03T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3219""}",US,organic
3220,Customer 3220,user_3220@example.com,2024-01-26T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3220""}",US,organic
3221,Customer 3221,user_3221@example.com,2024-01-22T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3221""}",EMEA,referral
3222,Customer 3222,user_3222@example.com,2024-10-10T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3222""}",US,paid_social
3223,Customer 3223,user_3223@example.com,2024-04-21T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3223""}",None,organic
3224,Customer 3224,user_3224@example.com,2024-01-23T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3224""}",APAC,organic
3225,Customer 3225,user_3225@example.com,2024-08-16T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3225""}",None,google_ads
3226,Customer 3226,user_3226@example.com,2024-11-05T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3226""}",US,google_ads
3227,Customer 3227,user_3227@example.com,2024-11-24T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3227""}",None,paid_social
3228,Customer 3228,user_3228@example.com,2024-07-27T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3228""}",None,organic
3229,Customer 3229,user_3229@example.com,2024-06-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3229""}",APAC,referral
3230,Customer 3230,user_3230@example.com,2024-10-18T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3230""}",US,paid_social
3231,Customer 3231,user_3231@example.com,2024-03-13T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3231""}",US,google_ads
3232,Customer 3232,user_3232@example.com,2024-02-11T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3232""}",APAC,google_ads
3233,Customer 3233,user_3233@example.com,2024-10-12T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3233""}",US,referral
3234,Customer 3234,user_3234@example.com,2024-06-24T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3234""}",EMEA,organic
3235,Customer 3235,user_3235@example.com,2024-07-13T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3235""}",US,referral
3236,Customer 3236,user_3236@example.com,2024-06-19T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3236""}",APAC,organic
3237,Customer 3237,user_3237@example.com,2024-10-08T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3237""}",None,organic
3238,Customer 3238,user_3238@example.com,2024-06-09T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3238""}",None,paid_social
3239,Customer 3239,user_3239@example.com,2024-07-18T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3239""}",EMEA,paid_social
3240,Customer 3240,user_3240@example.com,2024-08-31T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3240""}",US,paid_social
3241,Customer 3241,user_3241@example.com,2024-03-24T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3241""}",EMEA,organic
3242,Customer 3242,user_3242@example.com,2024-11-27T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3242""}",APAC,google_ads
3243,Customer 3243,user_3243@example.com,2024-09-17T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3243""}",US,referral
3244,Customer 3244,user_3244@example.com,2024-12-04T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3244""}",APAC,referral
3245,Customer 3245,user_3245@example.com,2024-10-25T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.3245""}",APAC,referral
3246,Customer 3246,user_3246@example.com,2024-07-31T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3246""}",EMEA,organic
3247,Customer 3247,user_3247@example.com,2024-03-04T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3247""}",EMEA,paid_social
3248,Customer 3248,user_3248@example.com,2024-10-26T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3248""}",US,google_ads
3249,Customer 3249,user_3249@example.com,2024-09-23T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3249""}",US,organic
3250,Customer 3250,user_3250@example.com,2024-09-28T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3250""}",EMEA,organic
3251,Customer 3251,user_3251@example.com,2024-02-04T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3251""}",None,paid_social
3252,Customer 3252,user_3252@example.com,2024-11-16T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3252""}",None,paid_social
3253,Customer 3253,user_3253@example.com,2024-12-10T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3253""}",EMEA,referral
3254,Customer 3254,user_3254@example.com,2024-09-21T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3254""}",EMEA,google_ads
3255,Customer 3255,user_3255@example.com,2024-09-26T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3255""}",US,referral
3256,Customer 3256,user_3256@example.com,2024-09-18T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3256""}",APAC,organic
3257,Customer 3257,user_3257@example.com,2024-08-11T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3257""}",None,paid_social
3258,Customer 3258,user_3258@example.com,2024-07-31T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3258""}",EMEA,referral
3259,Customer 3259,user_3259@example.com,2024-09-13T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3259""}",US,google_ads
3260,Customer 3260,user_3260@example.com,2024-12-01T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3260""}",EMEA,paid_social
3261,Customer 3261,user_3261@example.com,2024-06-27T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3261""}",US,organic
3262,Customer 3262,user_3262@example.com,2024-07-30T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3262""}",None,paid_social
3263,Customer 3263,user_3263@example.com,2024-05-27T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3263""}",None,google_ads
3264,Customer 3264,user_3264@example.com,2024-06-14T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3264""}",EMEA,referral
3265,Customer 3265,user_3265@example.com,2024-07-28T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.3265""}",None,google_ads
3266,Customer 3266,user_3266@example.com,2024-01-07T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3266""}",APAC,organic
3267,Customer 3267,user_3267@example.com,2024-02-19T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3267""}",EMEA,google_ads
3268,Customer 3268,user_3268@example.com,2024-01-15T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3268""}",APAC,paid_social
3269,Customer 3269,user_3269@example.com,2024-02-12T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3269""}",US,google_ads
3270,Customer 3270,user_3270@example.com,2024-01-18T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3270""}",None,referral
3271,Customer 3271,user_3271@example.com,2024-12-15T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3271""}",EMEA,google_ads
3272,Customer 3272,user_3272@example.com,2024-04-21T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3272""}",US,referral
3273,Customer 3273,user_3273@example.com,2024-07-28T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3273""}",APAC,paid_social
3274,Customer 3274,user_3274@example.com,2024-06-11T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3274""}",US,google_ads
3275,Customer 3275,user_3275@example.com,2024-03-16T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3275""}",None,organic
3276,Customer 3276,user_3276@example.com,2024-09-30T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3276""}",EMEA,paid_social
3277,Customer 3277,user_3277@example.com,2024-01-14T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3277""}",EMEA,google_ads
3278,Customer 3278,user_3278@example.com,2024-04-29T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3278""}",EMEA,organic
3279,Customer 3279,user_3279@example.com,2024-01-27T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3279""}",APAC,paid_social
3280,Customer 3280,user_3280@example.com,2024-04-29T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.3280""}",None,organic
3281,Customer 3281,user_3281@example.com,2024-12-09T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3281""}",US,paid_social
3282,Customer 3282,user_3282@example.com,2024-10-07T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.3282""}",US,google_ads
3283,Customer 3283,user_3283@example.com,2024-10-06T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.3283""}",None,referral
3284,Customer 3284,user_3284@example.com,2024-12-17T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.3284""}",None,paid_social
3285,Customer 3285,user_3285@example.com,2024-03-06T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.3285""}",US,organic
3286,Customer 3286,user_3286@example.com,2024-10-29T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.3286""}",APAC,google_ads
3287,Customer 3287,user_3287@example.com,2024-01-23T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3287""}",APAC,paid_social
3288,Customer 3288,user_3288@example.com,2024-04-24T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3288""}",APAC,paid_social
3289,Customer 3289,user_3289@example.com,2024-06-25T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3289""}",APAC,organic
3290,Customer 3290,user_3290@example.com,2024-05-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3290""}",APAC,organic
3291,Customer 3291,user_3291@example.com,2024-07-28T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3291""}",EMEA,google_ads
3292,Customer 3292,user_3292@example.com,2024-02-18T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.3292""}",EMEA,organic
3293,Customer 3293,user_3293@example.com,2024-10-24T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3293""}",US,referral
3294,Customer 3294,user_3294@example.com,2024-03-01T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.3294""}",APAC,paid_social
3295,Customer 3295,user_3295@example.com,2024-06-01T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.3295""}",US,referral
3296,Customer 3296,user_3296@example.com,2024-12-16T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.3296""}",APAC,organic
3297,Customer 3297,user_3297@example.com,2024-12-03T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3297""}",US,paid_social
3298,Customer 3298,user_3298@example.com,2024-05-04T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.3298""}",EMEA,paid_social
3299,Customer 3299,user_3299@example.com,2024-12-06T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.3299""}",EMEA,referral
3300,Customer 3300,user_3300@example.com,2024-10-16T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.3300""}",US,paid_social
3301,Customer 3301,user_3301@example.com,2024-09-08T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.3301""}",EMEA,google_ads
